lsoa,SHEF_C_CODE,reports,unique_users,average_per_user
E01000325,C1,5,5,1.0
E01000326,C1,4,4,1.0
E01000329,C1,2,2,1.0
E01000330,C1,2,2,1.0
E01000331,C1,2,2,1.0
E01000332,C1,4,3,1.3333333333333333
E01000333,C1,4,2,2.0
E01000335,C1,9,9,1.0
E01000336,C1,2,2,1.0
E01000337,C1,2,2,1.0
E01000338,C1,4,4,1.0
E01000339,C1,2,2,1.0
E01000340,C1,2,2,1.0
E01000342,C1,2,2,1.0
E01000343,C1,5,3,1.6666666666666667
E01000345,C1,5,5,1.0
E01000346,C1,3,3,1.0
E01000347,C1,2,2,1.0
E01000348,C1,2,2,1.0
E01000349,C1,1,1,1.0
E01000350,C1,3,3,1.0
E01000351,C1,1,1,1.0
E01000352,C1,5,5,1.0
E01000353,C1,5,5,1.0
E01000354,C1,2,1,2.0
E01000355,C1,2,2,1.0
E01000356,C1,1,1,1.0
E01000358,C1,1,1,1.0
E01000359,C1,2,2,1.0
E01000360,C1,6,6,1.0
E01000361,C1,4,4,1.0
E01000362,C1,4,4,1.0
E01000363,C1,1,1,1.0
E01000364,C1,2,2,1.0
E01000365,C1,2,2,1.0
E01000366,C1,3,3,1.0
E01000367,C1,4,4,1.0
E01000368,C1,1,1,1.0
E01000369,C1,2,2,1.0
E01000370,C1,1,1,1.0
E01000371,C1,3,3,1.0
E01000372,C1,3,3,1.0
E01000373,C1,2,2,1.0
E01000374,C1,1,1,1.0
E01000375,C1,1,1,1.0
E01000376,C1,2,2,1.0
E01000377,C1,1,1,1.0
E01000378,C1,4,4,1.0
E01000379,C1,1,1,1.0
E01000380,C1,1,1,1.0
E01000381,C1,2,2,1.0
E01000383,C1,3,3,1.0
E01000385,C1,2,2,1.0
E01000386,C1,2,2,1.0
E01000387,C1,2,2,1.0
E01000389,C1,1,1,1.0
E01000390,C1,1,1,1.0
E01000391,C1,4,4,1.0
E01000392,C1,1,1,1.0
E01000393,C1,5,4,1.25
E01000394,C1,1,1,1.0
E01000395,C1,2,2,1.0
E01000396,C1,3,3,1.0
E01000399,C1,3,3,1.0
E01000400,C1,5,5,1.0
E01000401,C1,2,2,1.0
E01000402,C1,1,1,1.0
E01000403,C1,7,6,1.1666666666666667
E01000404,C1,1,1,1.0
E01000405,C1,8,6,1.3333333333333333
E01000406,C1,5,5,1.0
E01000407,C1,6,4,1.5
E01000408,C1,8,8,1.0
E01000409,C1,1,1,1.0
E01000410,C1,3,2,1.5
E01000411,C1,1,1,1.0
E01000412,C1,2,2,1.0
E01000413,C1,5,5,1.0
E01000414,C1,1,1,1.0
E01000415,C1,5,4,1.25
E01000416,C1,6,5,1.2
E01000417,C1,3,3,1.0
E01000418,C1,2,2,1.0
E01000420,C1,1,1,1.0
E01000421,C1,1,1,1.0
E01000423,C1,2,2,1.0
E01000424,C1,2,2,1.0
E01000425,C1,1,1,1.0
E01000427,C1,4,3,1.3333333333333333
E01000428,C1,2,2,1.0
E01000429,C1,1,1,1.0
E01000430,C1,5,4,1.25
E01000431,C1,2,2,1.0
E01000432,C1,3,3,1.0
E01000433,C1,2,2,1.0
E01000434,C1,2,2,1.0
E01000435,C1,2,2,1.0
E01000436,C1,1,1,1.0
E01000437,C1,2,2,1.0
E01000438,C1,4,4,1.0
E01000439,C1,2,1,2.0
E01000440,C1,1,1,1.0
E01000441,C1,1,1,1.0
E01000442,C1,1,1,1.0
E01000444,C1,1,1,1.0
E01000445,C1,3,3,1.0
E01000446,C1,1,1,1.0
E01000447,C1,2,2,1.0
E01000450,C1,2,2,1.0
E01000451,C1,3,3,1.0
E01000452,C1,2,2,1.0
E01000453,C1,1,1,1.0
E01000454,C1,1,1,1.0
E01000455,C1,2,2,1.0
E01000456,C1,3,2,1.5
E01000457,C1,2,2,1.0
E01000458,C1,1,1,1.0
E01000459,C1,4,3,1.3333333333333333
E01000462,C1,3,2,1.5
E01000463,C1,2,2,1.0
E01000464,C1,6,5,1.2
E01000465,C1,1,1,1.0
E01000466,C1,3,3,1.0
E01000467,C1,1,1,1.0
E01000468,C1,6,4,1.5
E01000469,C1,4,3,1.3333333333333333
E01002557,C1,1,1,1.0
E01002559,C1,3,3,1.0
E01002562,C1,3,3,1.0
E01002564,C1,1,1,1.0
E01002567,C1,1,1,1.0
E01002570,C1,2,2,1.0
E01002571,C1,1,1,1.0
E01002574,C1,1,1,1.0
E01002575,C1,2,2,1.0
E01002577,C1,1,1,1.0
E01002578,C1,1,1,1.0
E01002579,C1,3,3,1.0
E01002580,C1,1,1,1.0
E01002583,C1,3,3,1.0
E01002584,C1,2,2,1.0
E01002589,C1,1,1,1.0
E01002590,C1,1,1,1.0
E01002592,C1,3,3,1.0
E01002593,C1,1,1,1.0
E01002598,C1,1,1,1.0
E01002605,C1,1,1,1.0
E01002606,C1,1,1,1.0
E01002610,C1,1,1,1.0
E01002615,C1,2,2,1.0
E01002616,C1,1,1,1.0
E01002619,C1,2,1,2.0
E01002620,C1,1,1,1.0
E01002621,C1,3,3,1.0
E01002623,C1,1,1,1.0
E01002625,C1,2,2,1.0
E01002628,C1,2,2,1.0
E01002632,C1,2,2,1.0
E01002634,C1,1,1,1.0
E01002635,C1,1,1,1.0
E01002642,C1,5,3,1.6666666666666667
E01002646,C1,1,1,1.0
E01002648,C1,5,2,2.5
E01002649,C1,2,2,1.0
E01002650,C1,1,1,1.0
E01002651,C1,4,2,2.0
E01002652,C1,2,1,2.0
E01002654,C1,1,1,1.0
E01002655,C1,1,1,1.0
E01002670,C1,4,1,4.0
E01002671,C1,1,1,1.0
E01002676,C1,1,1,1.0
E01002677,C1,2,2,1.0
E01002679,C1,2,1,2.0
E01002680,C1,1,1,1.0
E01002682,C1,2,1,2.0
E01002686,C1,1,1,1.0
E01002687,C1,1,1,1.0
E01002689,C1,1,1,1.0
E01002691,C1,1,1,1.0
E01002693,C1,4,4,1.0
E01013793,C1,1,1,1.0
E01013797,C1,2,2,1.0
E01013809,C1,1,1,1.0
E01014372,C1,1,1,1.0
E01014376,C1,1,1,1.0
E01014382,C1,3,3,1.0
E01014384,C1,3,3,1.0
E01014391,C1,5,5,1.0
E01014392,C1,1,1,1.0
E01014395,C1,1,1,1.0
E01014396,C1,1,1,1.0
E01014398,C1,2,2,1.0
E01014399,C1,2,1,2.0
E01014400,C1,2,2,1.0
E01014403,C1,1,1,1.0
E01014404,C1,1,1,1.0
