period,LAD,report_count,user_count,average
2017-10,E06000023,307,220,1.3954545454545455
2017-10,E07000089,93,77,1.2077922077922079
2017-10,E07000177,496,178,2.7865168539325844
2017-10,E07000178,406,167,2.431137724550898
2017-10,E07000179,873,251,3.4780876494023905
2017-10,E07000180,475,214,2.2196261682242993
2017-10,E07000181,335,169,1.982248520710059
2017-10,E07000218,30,24,1.25
2017-10,E07000219,22,15,1.4666666666666666
2017-10,E07000220,31,26,1.1923076923076923
2017-10,E07000221,48,42,1.1428571428571428
2017-10,E07000222,38,33,1.1515151515151516
2017-10,E07000242,30,25,1.2
2017-10,E07000243,335,104,3.2211538461538463
2017-10,E09000006,1223,816,1.4987745098039216
2017-10,E09000011,298,227,1.3127753303964758
2017-10,S12000041,48,43,1.1162790697674418
