period,LSOA,SHEF_A_CODE,report_count,user_count,average
2013-5,E01000115,A57,1,1,1.0
2013-5,E01000116,A2,1,1,1.0
2013-5,E01000117,A20,1,1,1.0
2013-5,E01000118,A57,1,1,1.0
2013-5,E01000119,A29,1,1,1.0
2013-5,E01000119,A55,1,1,1.0
2013-5,E01000120,A55,1,1,1.0
2013-5,E01000120,A57,2,2,1.0
2013-5,E01000121,A29,1,1,1.0
2013-5,E01000122,A32,1,1,1.0
2013-5,E01000124,A29,2,2,1.0
2013-5,E01000124,A32,1,1,1.0
2013-5,E01000124,A60,1,1,1.0
2013-5,E01000125,A29,1,1,1.0
2013-5,E01000126,A32,1,1,1.0
2013-5,E01000127,A29,1,1,1.0
2013-5,E01000127,A55,1,1,1.0
2013-5,E01000128,A29,1,1,1.0
2013-5,E01000128,A55,1,1,1.0
2013-5,E01000128,A83,1,1,1.0
2013-5,E01000129,A32,1,1,1.0
2013-5,E01000133,A2,1,1,1.0
2013-5,E01000133,A29,1,1,1.0
2013-5,E01000133,A32,1,1,1.0
2013-5,E01000135,A29,1,1,1.0
2013-5,E01000135,A57,1,1,1.0
2013-5,E01000137,A29,1,1,1.0
2013-5,E01000137,A81,2,2,1.0
2013-5,E01000138,A2,1,1,1.0
2013-5,E01000140,A2,1,1,1.0
2013-5,E01000140,A72,1,1,1.0
2013-5,E01000140,A8,1,1,1.0
2013-5,E01000141,A2,2,1,2.0
2013-5,E01000141,A81,1,1,1.0
2013-5,E01000142,A2,1,1,1.0
2013-5,E01000142,A29,1,1,1.0
2013-5,E01000143,A55,1,1,1.0
2013-5,E01000144,A57,1,1,1.0
2013-5,E01000144,A72,1,1,1.0
2013-5,E01000144,A8,1,1,1.0
2013-5,E01000146,A29,1,1,1.0
2013-5,E01000146,A32,1,1,1.0
2013-5,E01000146,A57,1,1,1.0
2013-5,E01000147,A29,2,2,1.0
2013-5,E01000147,A57,1,1,1.0
2013-5,E01000148,A60,1,1,1.0
2013-5,E01000148,A83,1,1,1.0
2013-5,E01000150,A32,1,1,1.0
2013-5,E01000153,A29,1,1,1.0
2013-5,E01000153,A57,1,1,1.0
2013-5,E01000153,A8,3,3,1.0
2013-5,E01000154,A57,1,1,1.0
2013-5,E01000155,A2,1,1,1.0
2013-5,E01000155,A29,1,1,1.0
2013-5,E01000156,A32,1,1,1.0
2013-5,E01000157,A29,1,1,1.0
2013-5,E01000157,A32,1,1,1.0
2013-5,E01000157,A57,1,1,1.0
2013-5,E01000158,A29,3,3,1.0
2013-5,E01000158,A32,1,1,1.0
2013-5,E01000159,A29,2,2,1.0
2013-5,E01000159,A81,1,1,1.0
2013-5,E01000160,A2,1,1,1.0
2013-5,E01000160,A29,1,1,1.0
2013-5,E01000160,A32,1,1,1.0
2013-5,E01000160,A48,1,1,1.0
2013-5,E01000161,A29,3,2,1.5
2013-5,E01000161,A32,1,1,1.0
2013-5,E01000161,A72,1,1,1.0
2013-5,E01000162,A32,1,1,1.0
2013-5,E01000162,A55,1,1,1.0
2013-5,E01000162,A60,2,2,1.0
2013-5,E01000164,A32,1,1,1.0
2013-5,E01000165,A32,1,1,1.0
2013-5,E01000165,A8,1,1,1.0
2013-5,E01000166,A21,1,1,1.0
2013-5,E01000167,A32,1,1,1.0
2013-5,E01000167,A60,2,2,1.0
2013-5,E01000168,A60,1,1,1.0
2013-5,E01000168,A72,1,1,1.0
2013-5,E01000169,A60,1,1,1.0
