period,LSOA,SHEF_B,report_count,user_count,average
2009-2,E01000002,Pavement /Footway Defects,2,2,1.0
2009-2,E01000010,Other,1,1,1.0
2009-2,E01000010,Road Surface Defects,2,1,2.0
2009-2,E01000040,Abandoned Vehicles,1,1,1.0
2009-2,E01000040,Other,1,1,1.0
2009-2,E01000129,Highways Enquiries,1,1,1.0
2009-2,E01000129,Road Surface Defects,1,1,1.0
2009-2,E01000133,Street Lights,1,1,1.0
2009-2,E01000155,Road Surface Defects,1,1,1.0
2009-2,E01000160,Dog Fouling,1,1,1.0
2009-2,E01000160,Highways Enquiries,1,1,1.0
2009-2,E01000164,Rubbish,1,1,1.0
2009-2,E01000171,Other,2,1,2.0
2009-2,E01000171,Street Lights,2,2,1.0
2009-2,E01000173,Highways Enquiries,2,2,1.0
2009-2,E01000173,Other,1,1,1.0
2009-2,E01000173,Road Surface Defects,1,1,1.0
2009-2,E01000198,Highways Enquiries,1,1,1.0
2009-2,E01000206,Other,1,1,1.0
2009-2,E01000206,Road Surface Defects,1,1,1.0
2009-2,E01000207,Road Surface Defects,1,1,1.0
2009-2,E01000209,Other,1,1,1.0
2009-2,E01000233,Highways Enquiries,1,1,1.0
2009-2,E01000241,Abandoned Vehicles,1,1,1.0
2009-2,E01000257,Dog Fouling,1,1,1.0
2009-2,E01000268,Rubbish,1,1,1.0
2009-2,E01000293,Pavement /Footway Defects,1,1,1.0
2009-2,E01000298,Pavement /Footway Defects,1,1,1.0
2009-2,E01000303,Other,1,1,1.0
2009-2,E01000304,Road Surface Defects,1,1,1.0
2009-2,E01000305,Road Surface Defects,1,1,1.0
2009-2,E01000314,Abandoned Vehicles,1,1,1.0
2009-2,E01000316,Street Furniture,1,1,1.0
2009-2,E01000317,Abandoned Vehicles,1,1,1.0
2009-2,E01000329,Parking,1,1,1.0
2009-2,E01000343,Parking,1,1,1.0
2009-2,E01000352,Abandoned Vehicles,1,1,1.0
2009-2,E01000373,Abandoned Vehicles,2,1,2.0
2009-2,E01000373,Dog Fouling,1,1,1.0
2009-2,E01000385,Dog Fouling,1,1,1.0
2009-2,E01000410,Other,1,1,1.0
2009-2,E01000457,Other,1,1,1.0
2009-2,E01000493,Highways Enquiries,1,1,1.0
2009-2,E01000493,Other,1,1,1.0
2009-2,E01000493,Parking,1,1,1.0
