lad,reports,unique_users,average_per_user
E06000038,3,2,1.5
E06000045,305,204,1.4950980392156863
E07000177,230,137,1.6788321167883211
E07000178,108,71,1.5211267605633803
E07000179,434,302,1.4370860927152318
E07000180,263,184,1.4293478260869565
E07000181,198,142,1.3943661971830985
E07000194,13,12,1.0833333333333333
E07000243,258,46,5.608695652173913
E09000003,601,423,1.42080378250591
E09000006,1010,743,1.3593539703903095
