lad,SHEF_A_CODE,reports,unique_users,average_per_user
E06000001,A1,1,1,1.0
E06000003,A1,1,1,1.0
E06000004,A1,4,4,1.0
E06000006,A1,2,1,2.0
E06000007,A1,1,1,1.0
E06000008,A1,2,2,1.0
E06000009,A1,1,1,1.0
E06000010,A1,1,1,1.0
E06000014,A1,1,1,1.0
E06000015,A1,1,1,1.0
E06000016,A1,2,2,1.0
E06000018,A1,1,1,1.0
E06000021,A1,1,1,1.0
E06000022,A1,3,3,1.0
E06000024,A1,3,3,1.0
E06000025,A1,2,2,1.0
E06000027,A1,3,3,1.0
E06000030,A1,1,1,1.0
E06000031,A1,24,20,1.2
E06000032,A1,11,10,1.1
E06000033,A1,1,1,1.0
E06000035,A1,10,10,1.0
E06000036,A1,2,2,1.0
E06000038,A1,3,3,1.0
E06000039,A1,3,2,1.5
E06000040,A1,1,1,1.0
E06000041,A1,2,2,1.0
E06000042,A1,1,1,1.0
E06000043,A1,2,2,1.0
E06000046,A1,2,2,1.0
E06000051,A1,1,1,1.0
E06000052,A1,2,2,1.0
E06000055,A1,8,8,1.0
E06000056,A1,2,2,1.0
E06000057,A1,2,2,1.0
E06000058,A1,1,1,1.0
E06000059,A1,4,4,1.0
E06000060,A1,20,18,1.1111111111111112
E07000008,A1,4,4,1.0
E07000009,A1,5,5,1.0
E07000010,A1,3,3,1.0
E07000011,A1,3,3,1.0
E07000012,A1,7,7,1.0
E07000029,A1,2,1,2.0
E07000032,A1,1,1,1.0
E07000036,A1,1,1,1.0
E07000040,A1,1,1,1.0
E07000044,A1,1,1,1.0
E07000045,A1,1,1,1.0
E07000063,A1,1,1,1.0
E07000064,A1,1,1,1.0
E07000066,A1,1,1,1.0
E07000071,A1,2,2,1.0
E07000080,A1,1,1,1.0
E07000081,A1,2,2,1.0
E07000084,A1,3,3,1.0
E07000088,A1,1,1,1.0
E07000089,A1,10,8,1.25
E07000090,A1,1,1,1.0
E07000091,A1,1,1,1.0
E07000092,A1,1,1,1.0
E07000094,A1,1,1,1.0
E07000096,A1,1,1,1.0
E07000098,A1,2,2,1.0
E07000099,A1,2,2,1.0
E07000102,A1,2,2,1.0
E07000105,A1,1,1,1.0
E07000106,A1,1,1,1.0
E07000109,A1,1,1,1.0
E07000111,A1,1,1,1.0
E07000112,A1,1,1,1.0
E07000113,A1,1,1,1.0
E07000115,A1,1,1,1.0
E07000116,A1,1,1,1.0
E07000118,A1,1,1,1.0
E07000121,A1,3,3,1.0
E07000125,A1,1,1,1.0
E07000128,A1,1,1,1.0
E07000129,A1,1,1,1.0
E07000130,A1,1,1,1.0
E07000135,A1,1,1,1.0
E07000136,A1,1,1,1.0
E07000137,A1,2,2,1.0
E07000138,A1,1,1,1.0
E07000139,A1,3,2,1.5
E07000145,A1,1,1,1.0
E07000147,A1,1,1,1.0
E07000150,A1,2,2,1.0
E07000154,A1,5,5,1.0
E07000155,A1,1,1,1.0
E07000165,A1,1,1,1.0
E07000177,A1,10,8,1.25
E07000178,A1,2,2,1.0
E07000179,A1,8,8,1.0
E07000180,A1,5,5,1.0
E07000181,A1,5,5,1.0
E07000187,A1,1,1,1.0
E07000188,A1,2,2,1.0
E07000189,A1,1,1,1.0
E07000195,A1,1,1,1.0
E07000197,A1,1,1,1.0
E07000207,A1,2,2,1.0
E07000208,A1,1,1,1.0
E07000209,A1,2,2,1.0
E07000210,A1,3,3,1.0
E07000212,A1,2,2,1.0
E07000216,A1,1,1,1.0
E07000218,A1,1,1,1.0
E07000219,A1,1,1,1.0
E07000220,A1,1,1,1.0
E07000221,A1,1,1,1.0
E07000222,A1,2,2,1.0
E07000223,A1,1,1,1.0
E07000224,A1,1,1,1.0
E07000228,A1,2,2,1.0
E07000234,A1,3,3,1.0
E07000237,A1,1,1,1.0
E07000238,A1,2,2,1.0
E07000240,A1,1,1,1.0
E07000241,A1,2,2,1.0
E07000242,A1,2,1,2.0
E07000243,A1,6,6,1.0
E07000244,A1,5,5,1.0
E07000245,A1,1,1,1.0
E07000246,A1,1,1,1.0
E08000001,A1,2,2,1.0
E08000003,A1,5,4,1.25
E08000004,A1,4,3,1.3333333333333333
E08000005,A1,1,1,1.0
E08000007,A1,1,1,1.0
E08000012,A1,2,2,1.0
E08000014,A1,2,2,1.0
E08000016,A1,2,2,1.0
E08000018,A1,2,2,1.0
E08000019,A1,9,7,1.2857142857142858
E08000024,A1,3,3,1.0
E08000025,A1,35,32,1.09375
E08000026,A1,3,3,1.0
E08000027,A1,5,5,1.0
E08000028,A1,2,2,1.0
E08000029,A1,4,4,1.0
E08000030,A1,3,3,1.0
E08000031,A1,7,7,1.0
E08000033,A1,1,1,1.0
E08000034,A1,1,1,1.0
E08000037,A1,1,1,1.0
E09000003,A1,11,11,1.0
E09000004,A1,7,6,1.1666666666666667
E09000005,A1,2,2,1.0
E09000006,A1,40,35,1.1428571428571428
E09000007,A1,1,1,1.0
E09000008,A1,4,4,1.0
E09000009,A1,1,1,1.0
E09000010,A1,3,3,1.0
E09000011,A1,19,15,1.2666666666666666
E09000012,A1,2,1,2.0
E09000013,A1,1,1,1.0
E09000014,A1,2,2,1.0
E09000015,A1,4,4,1.0
E09000017,A1,6,6,1.0
E09000018,A1,7,7,1.0
E09000019,A1,1,1,1.0
E09000021,A1,3,3,1.0
E09000022,A1,6,6,1.0
E09000023,A1,48,41,1.170731707317073
E09000024,A1,2,2,1.0
E09000027,A1,5,5,1.0
E09000028,A1,3,3,1.0
E09000029,A1,1,1,1.0
E09000031,A1,1,1,1.0
E09000032,A1,6,6,1.0
E09000033,A1,6,6,1.0
N09000005,A1,1,1,1.0
S12000008,A1,1,1,1.0
S12000011,A1,1,1,1.0
S12000017,A1,1,1,1.0
S12000026,A1,1,1,1.0
S12000033,A1,2,2,1.0
S12000034,A1,1,1,1.0
S12000036,A1,3,3,1.0
S12000038,A1,1,1,1.0
S12000050,A1,1,1,1.0
W06000003,A1,1,1,1.0
W06000005,A1,1,1,1.0
W06000006,A1,1,1,1.0
W06000010,A1,1,1,1.0
W06000011,A1,1,1,1.0
W06000012,A1,2,1,2.0
W06000014,A1,1,1,1.0
W06000016,A1,1,1,1.0
W06000022,A1,3,3,1.0
E06000049,A11,1,1,1.0
E06000060,A11,10,10,1.0
E07000062,A11,1,1,1.0
E07000063,A11,2,1,2.0
E07000064,A11,1,1,1.0
E07000137,A11,2,2,1.0
E07000138,A11,1,1,1.0
E07000139,A11,2,1,2.0
E07000140,A11,1,1,1.0
E06000002,A12,1,1,1.0
E06000006,A12,1,1,1.0
E06000016,A12,1,1,1.0
E06000022,A12,1,1,1.0
E06000023,A12,1,1,1.0
E06000031,A12,2,2,1.0
E06000032,A12,2,2,1.0
E06000039,A12,1,1,1.0
E06000040,A12,2,2,1.0
E07000037,A12,1,1,1.0
E07000038,A12,1,1,1.0
E07000070,A12,2,1,2.0
E07000098,A12,1,1,1.0
E07000116,A12,1,1,1.0
E07000121,A12,1,1,1.0
E07000123,A12,1,1,1.0
E07000126,A12,1,1,1.0
