lad,SHEF_A_CODE,reports,unique_users,average_per_user
E06000002,A1,1,1,1.0
E06000003,A1,2,2,1.0
E06000004,A1,1,1,1.0
E06000006,A1,1,1,1.0
E06000009,A1,1,1,1.0
E06000014,A1,1,1,1.0
E06000015,A1,1,1,1.0
E06000017,A1,2,2,1.0
E06000021,A1,4,2,2.0
E06000022,A1,3,3,1.0
E06000024,A1,1,1,1.0
E06000025,A1,2,2,1.0
E06000031,A1,9,9,1.0
E06000032,A1,7,6,1.1666666666666667
E06000035,A1,3,3,1.0
E06000038,A1,4,4,1.0
E06000039,A1,3,2,1.5
E06000040,A1,2,2,1.0
E06000041,A1,2,2,1.0
E06000042,A1,1,1,1.0
E06000043,A1,3,3,1.0
E06000044,A1,1,1,1.0
E06000046,A1,4,4,1.0
E06000052,A1,5,4,1.25
E06000055,A1,2,2,1.0
E06000057,A1,2,2,1.0
E06000058,A1,1,1,1.0
E06000059,A1,1,1,1.0
E06000060,A1,23,22,1.0454545454545454
E07000008,A1,2,2,1.0
E07000009,A1,1,1,1.0
E07000010,A1,1,1,1.0
E07000011,A1,5,5,1.0
E07000012,A1,5,5,1.0
E07000031,A1,1,1,1.0
E07000032,A1,1,1,1.0
E07000034,A1,1,1,1.0
E07000036,A1,1,1,1.0
E07000038,A1,1,1,1.0
E07000043,A1,1,1,1.0
E07000063,A1,1,1,1.0
E07000064,A1,1,1,1.0
E07000066,A1,1,1,1.0
E07000069,A1,2,1,2.0
E07000072,A1,1,1,1.0
E07000073,A1,2,1,2.0
E07000078,A1,1,1,1.0
E07000083,A1,1,1,1.0
E07000084,A1,1,1,1.0
E07000087,A1,1,1,1.0
E07000089,A1,8,8,1.0
E07000090,A1,2,1,2.0
E07000092,A1,1,1,1.0
E07000093,A1,1,1,1.0
E07000095,A1,1,1,1.0
E07000099,A1,3,3,1.0
E07000102,A1,2,2,1.0
E07000103,A1,1,1,1.0
E07000105,A1,1,1,1.0
E07000109,A1,1,1,1.0
E07000111,A1,4,4,1.0
E07000112,A1,1,1,1.0
E07000113,A1,1,1,1.0
E07000115,A1,1,1,1.0
E07000116,A1,1,1,1.0
E07000117,A1,1,1,1.0
E07000118,A1,2,2,1.0
E07000120,A1,2,1,2.0
E07000122,A1,2,2,1.0
E07000123,A1,3,3,1.0
E07000124,A1,1,1,1.0
E07000125,A1,1,1,1.0
E07000131,A1,1,1,1.0
E07000132,A1,1,1,1.0
E07000134,A1,1,1,1.0
E07000136,A1,3,2,1.5
E07000137,A1,1,1,1.0
E07000139,A1,1,1,1.0
E07000141,A1,1,1,1.0
E07000143,A1,1,1,1.0
E07000150,A1,2,2,1.0
E07000151,A1,2,2,1.0
E07000152,A1,3,3,1.0
E07000154,A1,1,1,1.0
E07000155,A1,3,3,1.0
E07000156,A1,2,2,1.0
E07000172,A1,1,1,1.0
E07000177,A1,9,8,1.125
E07000178,A1,5,4,1.25
E07000179,A1,5,5,1.0
E07000180,A1,10,9,1.1111111111111112
E07000181,A1,1,1,1.0
E07000187,A1,1,1,1.0
E07000188,A1,1,1,1.0
E07000189,A1,3,3,1.0
E07000194,A1,1,1,1.0
E07000202,A1,1,1,1.0
E07000207,A1,2,2,1.0
E07000208,A1,2,2,1.0
E07000214,A1,1,1,1.0
E07000216,A1,3,3,1.0
