lad,SHEF_A_CODE,reports,unique_users,average_per_user
E06000002,A1,1,1,1.0
E06000003,A1,1,1,1.0
E06000004,A1,4,4,1.0
E06000007,A1,2,2,1.0
E06000009,A1,1,1,1.0
E06000010,A1,1,1,1.0
E06000013,A1,1,1,1.0
E06000015,A1,4,4,1.0
E06000016,A1,4,3,1.3333333333333333
E06000018,A1,1,1,1.0
E06000019,A1,1,1,1.0
E06000021,A1,5,5,1.0
E06000022,A1,7,7,1.0
E06000023,A1,11,9,1.2222222222222223
E06000025,A1,6,6,1.0
E06000026,A1,2,2,1.0
E06000027,A1,1,1,1.0
E06000031,A1,2,2,1.0
E06000032,A1,16,14,1.1428571428571428
E06000035,A1,1,1,1.0
E06000038,A1,5,5,1.0
E06000039,A1,1,1,1.0
E06000040,A1,2,2,1.0
E06000041,A1,2,2,1.0
E06000042,A1,3,2,1.5
E06000043,A1,1,1,1.0
E06000046,A1,1,1,1.0
E06000051,A1,2,2,1.0
E06000052,A1,3,3,1.0
E06000055,A1,5,5,1.0
E06000056,A1,4,4,1.0
E06000059,A1,2,2,1.0
E06000060,A1,16,16,1.0
E07000008,A1,3,3,1.0
E07000009,A1,1,1,1.0
E07000011,A1,6,6,1.0
E07000012,A1,7,7,1.0
E07000031,A1,1,1,1.0
E07000033,A1,2,2,1.0
E07000038,A1,2,2,1.0
E07000044,A1,1,1,1.0
E07000045,A1,1,1,1.0
E07000063,A1,2,2,1.0
E07000064,A1,2,2,1.0
E07000065,A1,1,1,1.0
E07000066,A1,2,2,1.0
E07000067,A1,1,1,1.0
E07000068,A1,1,1,1.0
E07000071,A1,1,1,1.0
E07000076,A1,1,1,1.0
E07000082,A1,1,1,1.0
E07000083,A1,1,1,1.0
E07000084,A1,3,1,3.0
E07000085,A1,3,3,1.0
E07000089,A1,3,3,1.0
E07000092,A1,5,5,1.0
E07000093,A1,1,1,1.0
E07000096,A1,3,3,1.0
E07000098,A1,3,3,1.0
E07000102,A1,6,5,1.2
E07000103,A1,1,1,1.0
E07000110,A1,1,1,1.0
E07000111,A1,3,3,1.0
E07000112,A1,1,1,1.0
E07000113,A1,4,3,1.3333333333333333
E07000114,A1,4,3,1.3333333333333333
E07000117,A1,2,2,1.0
E07000119,A1,2,2,1.0
E07000121,A1,1,1,1.0
E07000122,A1,1,1,1.0
E07000124,A1,1,1,1.0
E07000127,A1,1,1,1.0
E07000131,A1,1,1,1.0
E07000132,A1,2,2,1.0
E07000137,A1,1,1,1.0
E07000138,A1,1,1,1.0
E07000140,A1,2,2,1.0
E07000141,A1,1,1,1.0
E07000145,A1,1,1,1.0
E07000147,A1,1,1,1.0
E07000148,A1,3,2,1.5
E07000151,A1,1,1,1.0
E07000152,A1,1,1,1.0
E07000154,A1,3,2,1.5
E07000156,A1,1,1,1.0
E07000164,A1,1,1,1.0
E07000169,A1,1,1,1.0
E07000170,A1,1,1,1.0
E07000172,A1,1,1,1.0
E07000174,A1,1,1,1.0
E07000176,A1,1,1,1.0
E07000177,A1,9,9,1.0
E07000178,A1,1,1,1.0
E07000179,A1,4,4,1.0
E07000180,A1,2,2,1.0
E07000181,A1,5,5,1.0
E07000188,A1,2,2,1.0
E07000196,A1,2,2,1.0
E07000207,A1,2,2,1.0
E07000208,A1,1,1,1.0
E07000211,A1,1,1,1.0
E07000215,A1,1,1,1.0
E07000216,A1,2,2,1.0
E07000218,A1,1,1,1.0
E07000219,A1,2,2,1.0
E07000221,A1,1,1,1.0
E07000222,A1,2,2,1.0
E07000223,A1,2,2,1.0
E07000224,A1,2,2,1.0
E07000227,A1,1,1,1.0
E07000229,A1,1,1,1.0
E07000234,A1,1,1,1.0
E07000237,A1,1,1,1.0
E07000238,A1,1,1,1.0
E07000240,A1,2,2,1.0
E07000241,A1,1,1,1.0
E07000242,A1,2,2,1.0
E07000243,A1,11,9,1.2222222222222223
E07000245,A1,2,2,1.0
E07000246,A1,2,2,1.0
E08000002,A1,1,1,1.0
E08000004,A1,3,3,1.0
E08000005,A1,2,2,1.0
E08000007,A1,2,2,1.0
E08000008,A1,1,1,1.0
E08000009,A1,1,1,1.0
E08000011,A1,1,1,1.0
E08000012,A1,2,2,1.0
E08000013,A1,3,2,1.5
E08000014,A1,2,2,1.0
E08000016,A1,1,1,1.0
E08000019,A1,4,4,1.0
E08000021,A1,1,1,1.0
E08000022,A1,1,1,1.0
E08000023,A1,1,1,1.0
E08000025,A1,24,23,1.0434782608695652
E08000026,A1,6,5,1.2
E08000027,A1,2,2,1.0
E08000028,A1,1,1,1.0
E08000029,A1,3,3,1.0
E08000030,A1,4,4,1.0
E08000032,A1,1,1,1.0
E08000036,A1,1,1,1.0
E09000002,A1,3,2,1.5
E09000003,A1,15,15,1.0
E09000004,A1,2,2,1.0
E09000005,A1,2,2,1.0
E09000006,A1,37,33,1.121212121212121
E09000008,A1,10,10,1.0
E09000009,A1,3,3,1.0
E09000010,A1,4,4,1.0
E09000011,A1,13,10,1.3
E09000012,A1,3,3,1.0
E09000013,A1,1,1,1.0
E09000014,A1,1,1,1.0
E09000015,A1,1,1,1.0
E09000017,A1,2,1,2.0
E09000018,A1,6,6,1.0
E09000019,A1,3,2,1.5
E09000021,A1,3,3,1.0
E09000022,A1,8,7,1.1428571428571428
E09000023,A1,65,38,1.7105263157894737
E09000024,A1,1,1,1.0
E09000028,A1,10,6,1.6666666666666667
E09000029,A1,1,1,1.0
E09000030,A1,3,3,1.0
E09000031,A1,1,1,1.0
E09000032,A1,2,2,1.0
E09000033,A1,3,3,1.0
N09000004,A1,1,1,1.0
S12000011,A1,1,1,1.0
S12000017,A1,1,1,1.0
S12000033,A1,3,1,3.0
S12000035,A1,1,1,1.0
S12000036,A1,3,3,1.0
S12000038,A1,1,1,1.0
S12000039,A1,1,1,1.0
S12000049,A1,2,2,1.0
W06000002,A1,2,1,2.0
W06000013,A1,2,2,1.0
W06000018,A1,1,1,1.0
W06000019,A1,1,1,1.0
W06000021,A1,1,1,1.0
W06000022,A1,2,1,2.0
E06000060,A11,10,10,1.0
E07000136,A11,1,1,1.0
E07000137,A11,2,2,1.0
E06000009,A12,1,1,1.0
E06000022,A12,5,4,1.25
E06000023,A12,1,1,1.0
E06000041,A12,1,1,1.0
E06000045,A12,1,1,1.0
E06000055,A12,1,1,1.0
E06000056,A12,1,1,1.0
E07000039,A12,2,1,2.0
E07000099,A12,1,1,1.0
E07000129,A12,1,1,1.0
E07000132,A12,1,1,1.0
E07000153,A12,1,1,1.0
E07000171,A12,1,1,1.0
E07000178,A12,5,4,1.25
E07000187,A12,1,1,1.0
E07000209,A12,2,1,2.0
E07000211,A12,2,2,1.0
E07000220,A12,1,1,1.0
E07000228,A12,1,1,1.0
E07000229,A12,1,1,1.0
E08000001,A12,1,1,1.0
E08000003,A12,1,1,1.0
E08000019,A12,3,3,1.0
E09000003,A12,2,2,1.0
E09000004,A12,1,1,1.0
E09000006,A12,3,3,1.0
E09000008,A12,1,1,1.0
E09000017,A12,2,2,1.0
E09000022,A12,1,1,1.0
E09000023,A12,4,2,2.0
E09000024,A12,1,1,1.0
E09000028,A12,1,1,1.0
E09000029,A12,2,1,2.0
E09000033,A12,1,1,1.0
S12000030,A12,1,1,1.0
S12000040,A12,1,1,1.0
S12000041,A12,1,1,1.0
S12000047,A12,1,1,1.0
S12000049,A12,1,1,1.0
E06000022,A16,1,1,1.0
E07000085,A16,1,1,1.0
E07000065,A17,1,1,1.0
E07000243,A19,1,1,1.0
E06000022,A2,28,24,1.1666666666666667
E09000003,A2,25,22,1.1363636363636365
E06000003,A20,1,1,1.0
E06000004,A20,1,1,1.0
E06000005,A20,1,1,1.0
E06000008,A20,1,1,1.0
E06000010,A20,1,1,1.0
E06000015,A20,1,1,1.0
E06000019,A20,1,1,1.0
E06000021,A20,1,1,1.0
E06000022,A20,2,2,1.0
E06000023,A20,1,1,1.0
E06000025,A20,2,2,1.0
E06000027,A20,1,1,1.0
E06000031,A20,1,1,1.0
E06000033,A20,1,1,1.0
E06000039,A20,2,1,2.0
E06000040,A20,1,1,1.0
E06000041,A20,4,1,4.0
E06000047,A20,1,1,1.0
E06000052,A20,2,2,1.0
E06000055,A20,1,1,1.0
E06000057,A20,1,1,1.0
E06000060,A20,2,2,1.0
E07000009,A20,1,1,1.0
E07000035,A20,1,1,1.0
E07000046,A20,1,1,1.0
E07000062,A20,1,1,1.0
E07000064,A20,1,1,1.0
E07000065,A20,1,1,1.0
E07000082,A20,1,1,1.0
E07000084,A20,4,1,4.0
E07000088,A20,1,1,1.0
E07000096,A20,1,1,1.0
E07000098,A20,3,1,3.0
E07000103,A20,3,1,3.0
E07000112,A20,1,1,1.0
E07000114,A20,3,3,1.0
E07000118,A20,1,1,1.0
E07000119,A20,1,1,1.0
E07000123,A20,2,2,1.0
E07000124,A20,1,1,1.0
E07000126,A20,7,4,1.75
E07000129,A20,1,1,1.0
E07000131,A20,1,1,1.0
E07000138,A20,2,1,2.0
E07000148,A20,1,1,1.0
E07000163,A20,16,1,16.0
E07000176,A20,1,1,1.0
E07000178,A20,4,3,1.3333333333333333
E07000181,A20,1,1,1.0
E07000187,A20,2,1,2.0
E07000194,A20,1,1,1.0
E07000209,A20,1,1,1.0
E07000213,A20,2,2,1.0
E07000220,A20,1,1,1.0
E07000221,A20,2,2,1.0
E07000222,A20,1,1,1.0
E07000238,A20,2,2,1.0
E07000243,A20,3,2,1.5
