lsoa,SHEF_C_CODE,reports,unique_users,average_per_user
E01000325,C1,1,1,1.0
E01000326,C1,3,3,1.0
E01000327,C1,6,6,1.0
E01000328,C1,2,2,1.0
E01000329,C1,3,3,1.0
E01000330,C1,3,3,1.0
E01000331,C1,2,2,1.0
E01000332,C1,8,7,1.1428571428571428
E01000333,C1,2,2,1.0
E01000334,C1,2,2,1.0
E01000335,C1,10,6,1.6666666666666667
E01000336,C1,6,5,1.2
E01000337,C1,8,3,2.6666666666666665
E01000338,C1,2,2,1.0
E01000339,C1,1,1,1.0
E01000340,C1,1,1,1.0
E01000341,C1,2,2,1.0
E01000342,C1,5,4,1.25
E01000343,C1,3,3,1.0
E01000344,C1,2,2,1.0
E01000345,C1,3,3,1.0
E01000346,C1,5,5,1.0
E01000347,C1,2,2,1.0
E01000348,C1,2,2,1.0
E01000349,C1,1,1,1.0
E01000351,C1,1,1,1.0
E01000352,C1,2,2,1.0
E01000353,C1,3,3,1.0
E01000354,C1,4,3,1.3333333333333333
E01000355,C1,3,3,1.0
E01000356,C1,2,2,1.0
E01000357,C1,1,1,1.0
E01000358,C1,2,1,2.0
E01000359,C1,1,1,1.0
E01000360,C1,10,9,1.1111111111111112
E01000361,C1,1,1,1.0
E01000362,C1,3,3,1.0
E01000363,C1,4,4,1.0
E01000364,C1,1,1,1.0
E01000365,C1,8,6,1.3333333333333333
E01000366,C1,2,2,1.0
E01000367,C1,3,3,1.0
E01000368,C1,1,1,1.0
E01000369,C1,5,5,1.0
E01000370,C1,1,1,1.0
E01000371,C1,1,1,1.0
E01000372,C1,3,3,1.0
E01000373,C1,1,1,1.0
E01000374,C1,2,1,2.0
E01000375,C1,2,1,2.0
E01000376,C1,1,1,1.0
E01000377,C1,2,2,1.0
E01000378,C1,7,6,1.1666666666666667
E01000379,C1,3,3,1.0
E01000380,C1,1,1,1.0
E01000381,C1,5,5,1.0
E01000382,C1,3,3,1.0
E01000383,C1,4,4,1.0
E01000384,C1,1,1,1.0
E01000385,C1,2,2,1.0
E01000386,C1,2,2,1.0
E01000387,C1,1,1,1.0
E01000388,C1,3,3,1.0
E01000389,C1,3,3,1.0
E01000390,C1,4,4,1.0
E01000391,C1,3,3,1.0
E01000392,C1,5,3,1.6666666666666667
E01000393,C1,2,2,1.0
E01000394,C1,2,2,1.0
E01000395,C1,3,3,1.0
E01000396,C1,1,1,1.0
E01000399,C1,4,2,2.0
E01000400,C1,1,1,1.0
E01000401,C1,3,3,1.0
E01000402,C1,5,4,1.25
E01000403,C1,8,8,1.0
E01000404,C1,7,6,1.1666666666666667
E01000405,C1,13,8,1.625
E01000406,C1,10,4,2.5
E01000407,C1,1,1,1.0
E01000408,C1,10,6,1.6666666666666667
E01000409,C1,1,1,1.0
E01000410,C1,5,3,1.6666666666666667
E01000411,C1,2,2,1.0
E01000412,C1,2,2,1.0
E01000413,C1,2,2,1.0
E01000414,C1,5,3,1.6666666666666667
E01000415,C1,3,3,1.0
E01000416,C1,9,7,1.2857142857142858
E01000417,C1,6,5,1.2
E01000418,C1,1,1,1.0
E01000422,C1,1,1,1.0
E01000423,C1,4,4,1.0
E01000424,C1,1,1,1.0
E01000425,C1,1,1,1.0
E01000427,C1,3,3,1.0
E01000428,C1,3,3,1.0
E01000429,C1,5,3,1.6666666666666667
E01000430,C1,5,4,1.25
E01000431,C1,4,2,2.0
E01000432,C1,2,2,1.0
E01000433,C1,3,3,1.0
E01000434,C1,2,2,1.0
E01000435,C1,1,1,1.0
E01000436,C1,4,4,1.0
E01000437,C1,2,2,1.0
E01000439,C1,4,4,1.0
E01000441,C1,3,3,1.0
E01000442,C1,2,2,1.0
E01000444,C1,2,2,1.0
E01000445,C1,2,2,1.0
E01000446,C1,1,1,1.0
E01000447,C1,6,5,1.2
E01000448,C1,2,2,1.0
E01000449,C1,2,2,1.0
E01000452,C1,1,1,1.0
E01000453,C1,2,2,1.0
E01000454,C1,1,1,1.0
E01000455,C1,1,1,1.0
E01000457,C1,4,4,1.0
E01000458,C1,1,1,1.0
E01000459,C1,1,1,1.0
E01000460,C1,2,2,1.0
E01000461,C1,1,1,1.0
E01000462,C1,5,5,1.0
E01000463,C1,1,1,1.0
E01000465,C1,1,1,1.0
E01000466,C1,2,2,1.0
E01000467,C1,5,4,1.25
E01000468,C1,7,5,1.4
E01000469,C1,4,4,1.0
E01000470,C1,8,7,1.1428571428571428
E01000677,C1,1,1,1.0
E01000748,C1,1,1,1.0
E01000749,C1,1,1,1.0
E01000751,C1,1,1,1.0
E01000879,C1,1,1,1.0
E01000913,C1,1,1,1.0
E01001068,C1,1,1,1.0
E01001562,C1,1,1,1.0
E01001625,C1,1,1,1.0
E01001659,C1,1,1,1.0
E01001718,C1,1,1,1.0
E01001720,C1,1,1,1.0
E01001729,C1,1,1,1.0
E01001747,C1,1,1,1.0
E01001750,C1,1,1,1.0
E01001764,C1,1,1,1.0
E01001773,C1,1,1,1.0
E01001785,C1,1,1,1.0
E01001788,C1,1,1,1.0
E01001798,C1,1,1,1.0
E01001805,C1,1,1,1.0
E01001814,C1,1,1,1.0
E01002555,C1,1,1,1.0
E01002559,C1,1,1,1.0
E01002564,C1,1,1,1.0
E01002567,C1,2,2,1.0
E01002570,C1,2,2,1.0
E01002571,C1,1,1,1.0
E01002573,C1,2,2,1.0
E01002574,C1,2,2,1.0
E01002578,C1,3,3,1.0
E01002581,C1,2,2,1.0
E01002583,C1,1,1,1.0
E01002584,C1,3,3,1.0
E01002585,C1,1,1,1.0
