lsoa,reports,unique_users,average_per_user
95GG09S1,1,1,1.0
95GG38S1,1,1,1.0
95GG41S3,1,1,1.0
95GG50S1,1,1,1.0
95NN04W1,1,1,1.0
95QQ14S1,1,1,1.0
E01000009,1,1,1.0
E01000027,1,1,1.0
E01000030,1,1,1.0
E01000034,1,1,1.0
E01000072,1,1,1.0
E01000097,1,1,1.0
E01000111,1,1,1.0
E01000115,3,3,1.0
E01000116,1,1,1.0
E01000117,6,5,1.2
E01000118,5,5,1.0
E01000119,2,2,1.0
E01000120,2,2,1.0
E01000121,5,4,1.25
E01000123,4,4,1.0
E01000124,4,3,1.3333333333333333
E01000125,1,1,1.0
E01000126,8,6,1.3333333333333333
E01000127,1,1,1.0
E01000128,6,3,2.0
E01000129,12,5,2.4
E01000130,1,1,1.0
E01000131,3,3,1.0
E01000132,4,3,1.3333333333333333
E01000133,7,4,1.75
E01000134,2,2,1.0
E01000136,5,5,1.0
E01000137,1,1,1.0
E01000138,3,3,1.0
E01000139,1,1,1.0
E01000140,5,5,1.0
E01000141,5,4,1.25
E01000142,10,3,3.3333333333333335
E01000144,2,2,1.0
E01000145,3,3,1.0
E01000146,1,1,1.0
E01000147,4,4,1.0
E01000148,3,3,1.0
E01000150,9,9,1.0
E01000152,1,1,1.0
E01000153,2,2,1.0
E01000154,1,1,1.0
E01000155,4,3,1.3333333333333333
E01000158,4,3,1.3333333333333333
E01000159,4,4,1.0
E01000160,8,6,1.3333333333333333
E01000161,6,5,1.2
E01000162,2,2,1.0
E01000164,1,1,1.0
E01000165,1,1,1.0
E01000166,1,1,1.0
E01000167,17,4,4.25
E01000168,2,2,1.0
E01000170,5,4,1.25
E01000171,2,2,1.0
E01000172,7,7,1.0
E01000173,2,2,1.0
E01000174,3,2,1.5
E01000175,3,2,1.5
E01000176,1,1,1.0
E01000177,4,2,2.0
E01000178,2,2,1.0
E01000179,1,1,1.0
E01000181,3,3,1.0
E01000182,1,1,1.0
E01000183,3,3,1.0
E01000184,2,2,1.0
E01000185,1,1,1.0
E01000186,1,1,1.0
E01000187,1,1,1.0
E01000188,2,2,1.0
E01000189,1,1,1.0
E01000191,1,1,1.0
E01000192,3,2,1.5
E01000194,2,2,1.0
E01000195,2,2,1.0
E01000196,6,6,1.0
E01000197,3,3,1.0
E01000198,5,5,1.0
E01000199,1,1,1.0
E01000200,4,4,1.0
E01000201,2,2,1.0
E01000202,3,3,1.0
E01000203,2,2,1.0
E01000204,2,2,1.0
E01000205,1,1,1.0
E01000206,4,4,1.0
E01000207,5,4,1.25
E01000208,1,1,1.0
E01000209,4,1,4.0
E01000210,1,1,1.0
E01000211,7,3,2.3333333333333335
E01000212,2,1,2.0
E01000214,5,4,1.25
E01000215,3,3,1.0
E01000216,1,1,1.0
E01000217,2,2,1.0
E01000218,1,1,1.0
E01000220,2,2,1.0
E01000221,5,5,1.0
E01000223,3,3,1.0
E01000224,2,2,1.0
E01000225,5,4,1.25
E01000226,4,4,1.0
E01000228,4,4,1.0
E01000229,5,4,1.25
E01000230,1,1,1.0
E01000231,1,1,1.0
E01000232,2,2,1.0
E01000233,1,1,1.0
E01000234,1,1,1.0
E01000235,2,2,1.0
E01000236,2,2,1.0
E01000237,2,2,1.0
E01000238,4,3,1.3333333333333333
E01000239,3,3,1.0
E01000241,2,2,1.0
E01000242,1,1,1.0
E01000243,5,5,1.0
E01000244,6,6,1.0
E01000245,2,2,1.0
E01000247,1,1,1.0
E01000248,6,6,1.0
E01000249,5,5,1.0
E01000250,7,7,1.0
E01000251,1,1,1.0
E01000252,1,1,1.0
E01000253,1,1,1.0
E01000254,3,2,1.5
E01000255,3,3,1.0
E01000256,1,1,1.0
E01000257,3,3,1.0
E01000258,8,7,1.1428571428571428
E01000259,2,2,1.0
E01000260,1,1,1.0
E01000261,1,1,1.0
E01000262,5,4,1.25
E01000263,3,3,1.0
E01000264,6,6,1.0
E01000265,1,1,1.0
E01000267,1,1,1.0
E01000268,4,3,1.3333333333333333
E01000269,2,2,1.0
E01000270,2,2,1.0
E01000271,5,4,1.25
E01000272,5,3,1.6666666666666667
E01000273,4,4,1.0
E01000274,2,2,1.0
E01000275,2,2,1.0
E01000276,2,2,1.0
E01000278,2,2,1.0
E01000279,2,2,1.0
E01000281,3,2,1.5
E01000282,2,2,1.0
E01000283,1,1,1.0
E01000284,4,4,1.0
E01000285,1,1,1.0
E01000288,1,1,1.0
E01000289,3,3,1.0
E01000292,5,5,1.0
E01000293,7,6,1.1666666666666667
E01000294,1,1,1.0
E01000295,2,2,1.0
E01000296,2,2,1.0
E01000297,2,1,2.0
E01000298,3,3,1.0
E01000299,2,2,1.0
E01000300,1,1,1.0
E01000301,3,3,1.0
E01000303,3,3,1.0
E01000304,2,2,1.0
E01000305,4,2,2.0
E01000306,32,6,5.333333333333333
E01000307,3,3,1.0
E01000308,1,1,1.0
E01000309,6,4,1.5
E01000310,1,1,1.0
E01000312,1,1,1.0
E01000313,6,1,6.0
E01000314,3,3,1.0
E01000315,2,1,2.0
E01000316,10,4,2.5
E01000317,1,1,1.0
E01000318,3,3,1.0
E01000320,3,3,1.0
E01000321,1,1,1.0
E01000322,1,1,1.0
E01000323,12,8,1.5
E01000324,3,3,1.0
