lsoa,reports,unique_users,average_per_user
95GG06S3,1,1,1.0
95GG12S1,1,1,1.0
95GG32S3,1,1,1.0
95GG35S1,1,1,1.0
95GG38S1,1,1,1.0
95GG39S1,1,1,1.0
95II03S1,1,1,1.0
95II08W1,1,1,1.0
95LL01S2,1,1,1.0
95LL05S2,1,1,1.0
95MM12S1,5,1,5.0
95MM22S2,1,1,1.0
95NN05W1,1,1,1.0
95NN21W1,1,1,1.0
95NN23S2,1,1,1.0
95VV14S1,1,1,1.0
95VV16W1,1,1,1.0
95WW11S2,1,1,1.0
95WW24S1,1,1,1.0
95YY20W1,3,1,3.0
E01000022,2,1,2.0
E01000027,1,1,1.0
E01000029,1,1,1.0
E01000030,2,1,2.0
E01000072,1,1,1.0
E01000073,1,1,1.0
E01000075,1,1,1.0
E01000077,1,1,1.0
E01000090,1,1,1.0
E01000095,1,1,1.0
E01000109,1,1,1.0
E01000117,2,2,1.0
E01000123,1,1,1.0
E01000125,2,1,2.0
E01000126,2,1,2.0
E01000127,11,3,3.6666666666666665
E01000128,2,2,1.0
E01000129,5,3,1.6666666666666667
E01000130,3,1,3.0
E01000131,1,1,1.0
E01000132,32,5,6.4
E01000133,9,2,4.5
E01000134,5,3,1.6666666666666667
E01000136,2,2,1.0
E01000137,1,1,1.0
E01000141,1,1,1.0
E01000145,1,1,1.0
E01000146,1,1,1.0
E01000148,1,1,1.0
E01000152,2,2,1.0
E01000153,1,1,1.0
E01000154,1,1,1.0
E01000156,3,2,1.5
E01000157,1,1,1.0
E01000158,4,3,1.3333333333333333
E01000159,1,1,1.0
E01000160,3,3,1.0
E01000161,1,1,1.0
E01000164,1,1,1.0
E01000167,1,1,1.0
E01000168,1,1,1.0
E01000171,1,1,1.0
E01000174,1,1,1.0
E01000175,1,1,1.0
E01000177,1,1,1.0
E01000178,1,1,1.0
E01000179,3,3,1.0
E01000181,1,1,1.0
E01000182,1,1,1.0
E01000187,1,1,1.0
E01000192,3,3,1.0
E01000193,1,1,1.0
E01000194,4,4,1.0
E01000195,1,1,1.0
E01000196,2,2,1.0
E01000197,2,1,2.0
E01000198,3,2,1.5
E01000199,1,1,1.0
E01000203,1,1,1.0
E01000204,1,1,1.0
E01000205,1,1,1.0
E01000206,2,1,2.0
E01000208,2,2,1.0
E01000210,1,1,1.0
E01000211,3,2,1.5
E01000213,1,1,1.0
E01000216,1,1,1.0
E01000221,1,1,1.0
E01000224,6,4,1.5
E01000226,14,3,4.666666666666667
E01000227,2,2,1.0
E01000228,5,3,1.6666666666666667
E01000229,1,1,1.0
E01000230,1,1,1.0
E01000231,1,1,1.0
E01000232,8,3,2.6666666666666665
E01000233,2,1,2.0
E01000234,2,2,1.0
E01000235,11,4,2.75
E01000236,2,2,1.0
E01000237,4,4,1.0
E01000238,1,1,1.0
E01000241,2,2,1.0
E01000244,1,1,1.0
E01000248,5,4,1.25
E01000250,5,3,1.6666666666666667
E01000251,2,1,2.0
E01000256,6,1,6.0
E01000257,1,1,1.0
E01000258,3,3,1.0
E01000259,4,3,1.3333333333333333
E01000260,4,2,2.0
E01000261,1,1,1.0
E01000262,1,1,1.0
E01000263,2,2,1.0
E01000264,5,4,1.25
E01000265,1,1,1.0
E01000267,4,3,1.3333333333333333
E01000270,2,2,1.0
E01000275,1,1,1.0
E01000277,1,1,1.0
E01000282,1,1,1.0
E01000283,1,1,1.0
E01000287,1,1,1.0
E01000288,1,1,1.0
E01000289,2,1,2.0
E01000290,1,1,1.0
E01000291,1,1,1.0
E01000293,1,1,1.0
E01000294,3,2,1.5
E01000295,2,1,2.0
E01000296,2,1,2.0
E01000298,2,2,1.0
E01000299,1,1,1.0
E01000300,1,1,1.0
E01000301,1,1,1.0
E01000302,1,1,1.0
E01000303,1,1,1.0
E01000304,3,2,1.5
E01000305,12,3,4.0
E01000306,1,1,1.0
E01000308,1,1,1.0
E01000309,1,1,1.0
E01000311,3,2,1.5
E01000313,1,1,1.0
E01000315,1,1,1.0
E01000317,1,1,1.0
E01000318,1,1,1.0
E01000320,4,3,1.3333333333333333
E01000321,1,1,1.0
E01000322,8,3,2.6666666666666665
E01000323,2,2,1.0
E01000324,2,2,1.0
E01000325,4,4,1.0
E01000326,1,1,1.0
E01000327,3,3,1.0
E01000328,5,4,1.25
E01000329,6,5,1.2
E01000330,8,8,1.0
E01000331,2,2,1.0
E01000332,8,3,2.6666666666666665
E01000333,3,3,1.0
E01000334,12,12,1.0
E01000335,7,7,1.0
E01000336,5,4,1.25
E01000337,6,6,1.0
E01000338,5,4,1.25
E01000339,2,2,1.0
E01000340,3,3,1.0
E01000341,3,3,1.0
E01000342,5,5,1.0
E01000343,2,2,1.0
E01000344,10,9,1.1111111111111112
E01000345,5,5,1.0
E01000346,5,5,1.0
E01000347,5,5,1.0
E01000348,5,5,1.0
E01000349,3,3,1.0
E01000350,1,1,1.0
E01000351,5,5,1.0
E01000352,10,10,1.0
E01000353,3,3,1.0
E01000354,2,2,1.0
E01000355,5,4,1.25
E01000356,12,9,1.3333333333333333
E01000357,2,2,1.0
E01000358,6,5,1.2
E01000359,1,1,1.0
