lsoa,reports,unique_users,average_per_user
95BB17S2,1,1,1.0
95CC15W1,1,1,1.0
95EE05W1,1,1,1.0
95GG06S3,2,1,2.0
95GG08S3,2,1,2.0
95GG32S1,1,1,1.0
95GG32S2,2,1,2.0
95GG39S1,1,1,1.0
95GG39S2,1,1,1.0
95GG39S3,1,1,1.0
95GG50S2,1,1,1.0
95GG50S3,1,1,1.0
95II02S1,1,1,1.0
95JJ10W1,1,1,1.0
95LL16S2,1,1,1.0
95MM12S1,4,1,4.0
95MM13S4,1,1,1.0
95NN20W1,1,1,1.0
95PP10W1,2,1,2.0
95SS03S1,1,1,1.0
95SS07S3,1,1,1.0
95SS27W1,1,1,1.0
95WW24S1,3,1,3.0
95WW24S2,1,1,1.0
95XX12W1,1,1,1.0
95XX22W1,1,1,1.0
95YY20W1,1,1,1.0
95ZZ07W1,2,1,2.0
95ZZ12W1,3,1,3.0
95ZZ16S1,1,1,1.0
E01000002,1,1,1.0
E01000015,1,1,1.0
E01000021,1,1,1.0
E01000027,1,1,1.0
E01000029,5,2,2.5
E01000030,1,1,1.0
E01000031,1,1,1.0
E01000032,5,1,5.0
E01000035,1,1,1.0
E01000038,1,1,1.0
E01000056,1,1,1.0
E01000072,1,1,1.0
E01000091,3,1,3.0
E01000103,1,1,1.0
E01000112,1,1,1.0
E01000117,2,2,1.0
E01000124,1,1,1.0
E01000125,3,1,3.0
E01000126,2,2,1.0
E01000127,8,3,2.6666666666666665
E01000128,3,3,1.0
E01000130,2,2,1.0
E01000131,1,1,1.0
E01000132,18,3,6.0
E01000133,7,3,2.3333333333333335
E01000134,1,1,1.0
E01000136,1,1,1.0
E01000137,2,1,2.0
E01000139,1,1,1.0
E01000141,1,1,1.0
E01000144,2,2,1.0
E01000145,3,2,1.5
E01000146,2,1,2.0
E01000147,2,2,1.0
E01000148,3,3,1.0
E01000150,1,1,1.0
E01000152,2,1,2.0
E01000153,1,1,1.0
E01000154,1,1,1.0
E01000155,6,4,1.5
E01000156,6,3,2.0
E01000157,2,2,1.0
E01000158,7,5,1.4
E01000159,7,3,2.3333333333333335
E01000160,4,3,1.3333333333333333
E01000162,3,3,1.0
E01000164,3,3,1.0
E01000166,1,1,1.0
E01000167,3,2,1.5
E01000169,1,1,1.0
E01000171,1,1,1.0
E01000172,1,1,1.0
E01000174,3,3,1.0
E01000175,1,1,1.0
E01000176,1,1,1.0
E01000177,2,1,2.0
E01000178,1,1,1.0
E01000180,1,1,1.0
E01000181,1,1,1.0
E01000183,2,1,2.0
E01000186,1,1,1.0
E01000188,2,2,1.0
E01000192,2,2,1.0
E01000193,1,1,1.0
E01000195,1,1,1.0
E01000196,2,2,1.0
E01000197,7,3,2.3333333333333335
E01000199,1,1,1.0
E01000200,2,2,1.0
E01000203,4,2,2.0
E01000204,1,1,1.0
E01000206,1,1,1.0
E01000208,1,1,1.0
E01000209,2,2,1.0
E01000210,1,1,1.0
E01000211,1,1,1.0
E01000219,1,1,1.0
E01000223,1,1,1.0
E01000224,1,1,1.0
E01000225,1,1,1.0
E01000226,2,2,1.0
E01000228,1,1,1.0
E01000231,2,2,1.0
E01000233,1,1,1.0
E01000234,3,2,1.5
E01000235,1,1,1.0
E01000238,2,2,1.0
E01000239,1,1,1.0
E01000240,1,1,1.0
E01000245,1,1,1.0
E01000248,1,1,1.0
E01000250,8,2,4.0
E01000252,1,1,1.0
E01000253,1,1,1.0
E01000255,1,1,1.0
E01000256,3,3,1.0
E01000257,2,1,2.0
E01000258,1,1,1.0
E01000259,1,1,1.0
E01000260,4,2,2.0
E01000261,2,2,1.0
E01000264,2,2,1.0
E01000265,1,1,1.0
E01000266,1,1,1.0
E01000267,1,1,1.0
E01000269,1,1,1.0
E01000270,1,1,1.0
E01000272,2,2,1.0
E01000278,1,1,1.0
E01000281,1,1,1.0
E01000288,2,2,1.0
E01000289,1,1,1.0
E01000293,1,1,1.0
E01000294,1,1,1.0
E01000296,3,3,1.0
E01000298,1,1,1.0
E01000299,2,1,2.0
E01000300,3,1,3.0
E01000301,3,2,1.5
E01000302,3,2,1.5
E01000303,4,3,1.3333333333333333
E01000307,2,2,1.0
E01000309,2,2,1.0
E01000313,2,2,1.0
E01000315,3,3,1.0
E01000316,2,2,1.0
E01000320,1,1,1.0
E01000322,1,1,1.0
E01000324,2,2,1.0
E01000325,1,1,1.0
E01000330,5,3,1.6666666666666667
E01000331,1,1,1.0
E01000335,1,1,1.0
E01000344,2,1,2.0
E01000348,1,1,1.0
E01000353,1,1,1.0
E01000358,1,1,1.0
E01000364,1,1,1.0
E01000368,1,1,1.0
E01000377,1,1,1.0
E01000386,1,1,1.0
E01000401,1,1,1.0
E01000403,1,1,1.0
E01000405,1,1,1.0
E01000409,1,1,1.0
E01000414,3,2,1.5
E01000416,3,1,3.0
E01000417,1,1,1.0
E01000418,2,2,1.0
E01000424,1,1,1.0
E01000428,2,2,1.0
E01000430,2,1,2.0
E01000432,6,1,6.0
E01000445,11,1,11.0
E01000447,1,1,1.0
E01000455,1,1,1.0
E01000458,1,1,1.0
E01000466,5,3,1.6666666666666667
E01000468,2,2,1.0
E01000472,1,1,1.0
E01000475,5,2,2.5
E01000482,1,1,1.0
E01000484,1,1,1.0
E01000487,1,1,1.0
E01000494,2,1,2.0
E01000497,2,1,2.0
E01000498,1,1,1.0
E01000501,1,1,1.0
E01000506,1,1,1.0
E01000516,3,2,1.5
E01000519,1,1,1.0
E01000524,1,1,1.0
E01000528,1,1,1.0
E01000538,1,1,1.0
E01000543,1,1,1.0
E01000546,1,1,1.0
E01000548,1,1,1.0
E01000549,1,1,1.0
E01000555,1,1,1.0
E01000557,1,1,1.0
E01000564,2,2,1.0
E01000571,1,1,1.0
E01000576,1,1,1.0
E01000580,1,1,1.0
E01000583,4,1,4.0
E01000587,1,1,1.0
E01000588,1,1,1.0
E01000600,1,1,1.0
E01000601,4,2,2.0
E01000608,1,1,1.0
E01000609,1,1,1.0
E01000615,1,1,1.0
E01000619,1,1,1.0
E01000622,1,1,1.0
E01000625,4,2,2.0
E01000627,2,2,1.0
E01000629,1,1,1.0
E01000645,3,3,1.0
E01000646,2,2,1.0
E01000648,4,4,1.0
E01000649,2,2,1.0
E01000651,1,1,1.0
E01000652,1,1,1.0
E01000653,1,1,1.0
E01000654,1,1,1.0
E01000656,3,2,1.5
E01000657,4,4,1.0
E01000658,5,3,1.6666666666666667
E01000659,3,3,1.0
E01000661,4,3,1.3333333333333333
E01000662,1,1,1.0
E01000663,2,2,1.0
E01000664,8,6,1.3333333333333333
E01000665,3,2,1.5
E01000666,5,2,2.5
E01000667,4,3,1.3333333333333333
E01000668,5,4,1.25
E01000669,1,1,1.0
E01000670,3,2,1.5
E01000671,4,2,2.0
E01000672,3,3,1.0
E01000673,3,3,1.0
E01000675,32,6,5.333333333333333
E01000676,31,4,7.75
E01000677,19,9,2.111111111111111
E01000678,2,2,1.0
E01000680,8,8,1.0
E01000682,1,1,1.0
E01000683,4,3,1.3333333333333333
E01000684,1,1,1.0
E01000685,5,5,1.0
E01000686,5,5,1.0
E01000687,4,4,1.0
E01000689,8,5,1.6
E01000691,1,1,1.0
E01000692,8,7,1.1428571428571428
E01000693,5,3,1.6666666666666667
E01000694,12,4,3.0
E01000695,7,5,1.4
E01000696,8,3,2.6666666666666665
E01000697,5,5,1.0
E01000698,4,4,1.0
E01000699,5,5,1.0
E01000700,10,6,1.6666666666666667
E01000701,12,9,1.3333333333333333
E01000702,3,3,1.0
E01000703,10,6,1.6666666666666667
E01000704,5,5,1.0
E01000705,7,4,1.75
E01000707,2,2,1.0
E01000708,3,2,1.5
E01000709,3,3,1.0
E01000710,4,3,1.3333333333333333
E01000711,4,3,1.3333333333333333
E01000712,3,3,1.0
E01000713,1,1,1.0
E01000714,9,5,1.8
E01000715,1,1,1.0
E01000717,1,1,1.0
E01000718,1,1,1.0
E01000719,2,2,1.0
E01000720,3,3,1.0
E01000721,1,1,1.0
E01000722,4,4,1.0
E01000723,4,3,1.3333333333333333
E01000724,2,2,1.0
E01000725,8,5,1.6
E01000727,8,6,1.3333333333333333
E01000728,4,4,1.0
E01000729,8,6,1.3333333333333333
E01000730,4,3,1.3333333333333333
E01000731,4,3,1.3333333333333333
E01000732,1,1,1.0
E01000733,2,2,1.0
E01000734,5,2,2.5
E01000735,1,1,1.0
E01000736,4,2,2.0
E01000738,6,2,3.0
E01000739,1,1,1.0
E01000740,9,5,1.8
E01000741,7,4,1.75
E01000742,14,3,4.666666666666667
E01000743,8,7,1.1428571428571428
E01000744,13,4,3.25
